customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00173,Male,0,Yes,No,69,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),70.95,3946.31,No
C00174,Male,0,No,No,31,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),85.74,2704.16,No
C00175,Female,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,45.21,2455.56,No
C00176,Female,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,46.03,2732.23,No
C00177,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),112.27,6556.4,No
C00178,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,91.08,1295.82,No
C00179,Female,0,Yes,No,37,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.3,2476.49,No
C00180,Female,0,Yes,Yes,23,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.42,1754.48,No
C00181,Female,0,No,Yes,68,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,20.96,1292.52,Yes
C00182,Male,1,Yes,No,69,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.43,5059.64,No
C00183,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),69.46,622.0,No
C00184,Male,0,No,No,15,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),73.12,1081.82,No
C00185,Female,0,No,No,72,Yes,No phone service,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),54.3,3320.34,No
C00186,Female,0,No,Yes,58,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),26.23,1603.18,No
C00187,Female,0,No,Yes,69,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,37.53,2702.79,No
C00188,Male,0,No,No,2,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,114.03,215.05,No
C00189,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.28,1189.19,No
C00190,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,65.13,3302.11,No
C00191,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Mailed check,23.32,657.26,No
C00192,Male,0,No,Yes,18,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),21.79,386.64,No
C00193,Male,1,Yes,No,66,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),90.44,5595.22,No
C00194,Female,1,Yes,Yes,18,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),72.35,1263.43,Yes
C00195,Female,0,No,No,19,Yes,No,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,69.38,1410.23,No
C00196,Female,0,Yes,Yes,70,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,42.56,3250.24,No
C00197,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),93.22,4708.27,No
C00198,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),34.99,1152.39,No
C00199,Female,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.18,1196.47,No
C00200,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.53,2079.94,No
C00201,Male,0,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),46.91,0.0,No
C00202,Female,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),42.99,399.55,No
C00203,Female,0,Yes,Yes,56,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,83.17,4349.14,No
C00204,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,83.75,3662.93,No
C00205,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.28,2188.51,No
C00206,Female,1,Yes,No,30,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.19,1544.87,No
C00207,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),25.38,1028.17,Yes
C00208,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),45.64,233.35,No
C00209,Male,1,No,Yes,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),116.98,1437.36,No
C00210,Female,0,No,Yes,59,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,78.22,4149.36,No
C00211,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,89.68,77.96,No
C00212,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,18.74,0.0,No
C00213,Female,0,No,No,47,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,70.34,2699.29,No
C00214,Male,0,No,No,11,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,21.79,204.45,Yes
C00215,Male,0,No,Yes,68,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),75.49,4951.68,No
C00216,Male,0,No,Yes,36,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,111.0,3773.5,No
C00217,Female,0,Yes,Yes,31,No,No,DSL,No,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),115.81,2921.47,No
C00218,Female,0,No,No,8,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),72.6,465.9,No
C00219,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.28,1268.6,No
C00220,Female,0,Yes,Yes,47,No,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),113.45,5319.62,No
C00221,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),86.03,156.51,No
C00222,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,24.55,438.99,No
C00223,Male,0,Yes,No,23,Yes,Yes,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),65.04,1316.36,No
C00224,Female,0,Yes,Yes,53,No,Yes,No,Yes,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),42.26,2023.56,No
C00225,Female,1,Yes,No,32,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.45,2083.33,No
C00226,Male,1,Yes,No,23,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),64.0,1567.45,No
C00227,Male,1,No,No,71,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),76.8,4663.45,Yes
C00228,Female,0,Yes,Yes,35,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,54.03,1989.59,No
C00229,Male,0,Yes,No,37,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,One year,Yes,Electronic check,34.59,1070.54,No
C00230,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),68.88,1429.12,No
C00231,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),101.85,1404.47,No
C00232,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.07,4657.23,No
C00233,Female,0,Yes,No,53,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),52.18,2973.48,No
C00234,Male,0,Yes,Yes,34,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),112.49,3586.89,No
C00235,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),110.13,5440.2,No
C00236,Male,0,No,Yes,40,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.14,1703.24,No
C00237,Male,0,No,Yes,32,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,21.98,748.16,Yes
C00238,Female,0,Yes,Yes,67,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,92.87,6386.59,No
C00239,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,101.59,3511.09,No
C00240,Male,1,No,Yes,13,Yes,No phone service,No,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,115.75,1303.17,Yes
C00241,Male,0,No,No,20,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.87,2267.23,No
C00242,Male,0,No,Yes,47,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,78.65,3722.42,No
C00243,Female,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),71.54,1442.08,No
C00244,Male,0,No,No,7,No,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.81,151.36,No
C00245,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,42.91,232.73,No
C00246,Male,0,Yes,Yes,66,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.42,4389.13,No
C00247,Male,0,Yes,No,16,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.48,1145.59,Yes
C00248,Female,0,No,Yes,32,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,74.28,2135.88,No
C00249,Female,0,No,No,47,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.01,3638.69,No
C00250,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,46.26,2899.13,No
C00251,Male,0,Yes,No,21,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),75.06,1398.62,No
C00252,Female,0,No,Yes,29,Yes,No,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),26.9,745.92,No
C00253,Female,0,Yes,No,37,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,59.78,2029.16,No
C00254,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.77,5100.99,No
C00255,Female,0,No,No,53,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.03,4201.43,No
C00256,Female,1,No,No,7,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,118.05,854.09,No
C00257,Male,0,Yes,Yes,26,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.07,1265.65,No
C00258,Female,1,Yes,Yes,26,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,68.32,1653.19,No
C00259,Male,0,Yes,No,20,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.28,936.84,No
C00260,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.5,1856.59,No
C00261,Female,0,No,No,27,No,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,104.55,3031.37,No
C00262,Male,0,No,No,63,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),87.11,5633.25,No
C00263,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,107.13,6324.25,No
C00264,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,38.55,2466.8,No
C00265,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,106.21,4573.92,No
C00266,Female,1,No,Yes,18,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.04,420.98,No
C00267,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,107.75,339.23,No
C00268,Male,0,No,Yes,34,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,51.24,1492.19,No
C00269,Female,0,No,No,63,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,49.77,3246.36,No
C00270,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),69.72,3275.78,No
C00271,Female,1,No,No,16,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,Yes,Mailed check,113.01,1931.12,No
C00272,Male,0,No,Yes,43,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.83,836.0,No
C00273,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),53.58,1439.16,No
C00274,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,104.51,4937.41,No
C00275,Female,0,Yes,Yes,5,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,One year,Yes,Mailed check,58.0,233.67,No
C00276,Male,0,Yes,No,36,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),38.11,1143.75,No
C00277,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),60.9,1536.81,Yes
C00278,Female,0,No,Yes,45,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),56.94,2265.38,No
C00279,Male,0,Yes,Yes,52,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.46,6276.17,No
C00280,Male,0,Yes,Yes,59,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.96,4788.91,No
C00281,Female,0,No,Yes,62,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.02,3886.95,No
C00282,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,117.83,3747.19,No
C00283,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,64.99,2074.13,No
C00284,Female,0,Yes,Yes,66,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,23.88,1535.63,No
C00285,Male,0,Yes,No,17,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,44.49,725.3,No
C00286,Female,0,No,Yes,24,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),62.04,1567.92,Yes
C00287,Male,0,No,Yes,53,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No,Two year,No,Electronic check,33.85,1561.69,No
C00288,Female,1,Yes,No,57,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,Yes,Electronic check,113.7,6045.0,Yes
C00289,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),95.45,5333.55,No
C00290,Female,0,No,No,45,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.1,1986.44,No
C00291,Male,0,Yes,No,23,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,77.67,1563.4,No
C00292,Male,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),90.87,2535.7,No
C00293,Male,1,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,113.07,4896.3,Yes
C00294,Female,1,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.05,1902.99,No
C00295,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),70.03,3767.11,No
C00296,Female,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.24,2516.7,No
C00297,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.78,69.45,No
C00298,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),73.82,1251.32,No
