gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,-1.6186885244575282,1,2,0,0,0,0,1,2,1,0,0,1,0.6205736100347243,-1.2083270374354098,0
0,0,1,1,-0.8070190278505648,1,1,1,2,0,2,0,1,0,2,1,3,-1.4972722597064059,-1.0497827923010217,0
1,0,1,0,-0.6160379698253969,1,2,2,2,0,0,0,0,2,1,1,1,-0.10248404783557993,-0.5573515959205412,0
0,0,1,1,0.8163199653633622,0,2,2,2,0,0,0,1,2,2,1,0,-0.8872031257910608,-0.16042972478262227,0
0,1,1,0,-0.1863305892687692,1,1,1,0,2,0,2,0,0,0,0,0,-0.08836048234121012,-0.12688331607516554,0
1,1,1,0,-0.6160379698253969,1,1,2,1,2,1,0,2,1,1,0,0,-0.13830967738227462,-0.41642524888431365,0
1,1,0,0,1.6757347264766176,1,0,0,0,0,1,1,1,2,1,0,0,0.3026211478078109,1.3212304539479782,1
0,0,1,1,-0.0430947957498933,1,2,0,1,0,1,0,0,2,2,1,2,-0.4817534529404897,-0.17949566929980995,0
1,0,1,0,0.05239573326269064,1,2,0,1,2,0,2,0,0,1,1,2,-1.1514171436979321,-0.6953201117055005,0
0,0,1,0,-0.5682927053191049,1,2,1,1,1,1,0,1,0,0,0,0,0.029795199721445377,-0.49406410979283794,0
0,0,0,1,-0.9025095568631487,1,0,1,0,1,1,2,1,0,0,0,0,1.1655365517930956,-0.5078991269358664,0
0,0,1,0,1.3892631394388657,1,2,1,1,0,1,2,0,0,2,1,0,0.5875037981454676,1.317739427309859,0
0,0,1,0,0.8163199653633622,1,2,0,1,0,1,0,0,0,0,0,0,-0.5454817362687443,0.3727207614042159,0
1,0,1,1,-0.09084006025618527,1,0,0,1,1,1,2,2,2,2,0,0,1.5320603002323543,0.7170022164023929,0
1,0,1,1,1.150536816907406,0,1,0,2,1,0,0,0,0,1,1,0,1.4507636793379322,1.7571878399864094,0
1,0,0,1,0.19563152678156653,1,0,2,1,2,0,2,1,1,2,1,0,-0.994680014431144,-0.34021198406273845,0
1,0,0,1,-0.1863305892687692,1,0,2,2,0,1,0,1,0,2,1,3,-1.5858029019516025,-0.8762585630876305,1
0,0,1,1,1.4847536684514497,1,1,0,1,2,1,0,0,1,0,0,3,0.8561960197456765,2.28835708436737,0
0,0,1,1,-0.1863305892687692,1,2,0,0,0,0,0,0,2,2,1,2,1.1565801444064223,0.6744588371147032,0
1,1,0,1,-1.0934906148883166,1,1,2,2,0,0,0,0,2,0,0,2,1.6443598697729545,-0.5647545929232407,1
1,0,0,0,-0.7592737633442728,1,2,0,1,2,1,0,2,0,0,0,0,1.372911830515308,-0.023667914346852018,0
1,0,0,1,0.5298483783256103,1,0,2,0,0,2,1,1,2,1,0,3,0.3663494311360658,0.7930695540654616,0
0,1,0,1,-0.8070190278505648,1,2,1,2,1,1,2,1,2,0,1,1,0.12142613683126041,-0.48679020219958646,0
1,0,0,0,-1.3799622019260684,0,0,1,0,1,2,0,0,1,0,1,0,-1.6261067351916336,-1.2112175176904443,0
0,0,0,0,-1.4277074664323604,1,2,1,1,2,1,1,2,2,0,1,3,-0.8648121073243767,-1.1655479296609017,0
1,0,1,1,1.4370084039451576,1,0,0,1,1,2,0,2,0,0,1,1,-0.12384163468072486,1.1672660765574892,0
1,0,1,0,-0.9502548213694407,1,2,0,1,0,2,2,0,2,2,0,1,0.4638364807679362,-0.6531976761442719,1
0,0,0,1,-0.1863305892687692,1,2,2,1,2,1,1,1,2,0,1,3,0.21581289159851294,-0.09738919230777625,0
0,0,0,0,0.5298483783256103,1,2,2,2,1,0,1,2,1,0,1,0,0.861018700646193,0.7460753964433209,0
1,0,0,1,1.055046287894822,1,1,1,2,2,0,2,0,1,0,0,3,-0.749412242919159,0.3309912066543513,0
1,0,1,0,-0.7115284988379809,1,0,2,2,2,0,0,1,0,0,0,1,0.24268211375853382,-0.5111824880022646,0
0,0,0,1,-0.3295663827876451,1,0,2,1,0,0,1,1,2,0,0,1,-1.4163201160191634,-0.8775157816839948,0
0,0,1,0,0.05239573326269064,1,0,0,1,0,1,1,0,2,0,1,2,-0.2836790588121309,-0.15728667829171109,0
0,0,1,0,0.6730841718444862,1,1,1,0,2,2,1,1,1,0,1,0,0.8871989683918541,1.5668034113824876,0
0,0,0,0,0.8163199653633622,1,1,0,0,1,0,2,2,2,2,1,1,0.6894690514706753,1.0619178932817719,0
0,1,0,0,-1.3799622019260684,1,1,0,2,1,1,0,1,1,0,0,3,1.7235896274242977,-0.8168044711622348,0
1,0,1,1,-0.472802176306521,1,1,1,1,2,1,0,2,0,0,0,0,-0.7559573098555742,-0.5858130044123452,0
0,1,1,1,-0.472802176306521,1,2,0,1,2,0,2,2,1,2,1,3,0.010504476119379052,-0.3683029620752566,0
1,0,1,0,-0.7592737633442728,1,0,0,0,1,0,0,0,0,0,1,1,-0.5764846849149221,-0.7703603466760034,0
0,0,0,0,-0.3295663827876451,1,2,1,2,0,0,2,0,2,0,0,0,-0.18998125845923777,-0.2541430234589491,0
0,0,0,0,-0.42505691180022903,0,1,0,1,2,0,1,1,2,2,1,2,1.2585453977316294,0.4052120045040095,0
1,0,0,0,1.2937726104262819,1,1,0,0,0,1,1,2,1,0,1,1,0.6577771484101378,1.8655387551775509,0
1,0,1,1,1.5324989329577416,1,2,0,2,0,1,1,2,0,0,0,3,1.347420517184006,2.2533682418239054,0
0,0,0,1,1.150536816907406,1,0,2,2,0,2,2,2,1,0,0,2,-1.0150041696547496,0.0883424049729932,0
0,0,0,1,0.5298483783256103,1,1,1,2,2,2,2,2,2,2,1,3,1.3157286141234685,1.2709809981745368,0
0,1,0,1,-0.8547642923568568,1,2,2,0,1,1,1,2,1,0,1,0,-1.5148405972725731,-1.0598910543191127,0
1,0,1,1,-1.5709432599512363,1,2,2,1,0,2,2,1,2,1,1,3,1.368778104029151,-1.1057739205033956,0
1,0,0,1,-0.09084006025618527,1,2,2,0,0,1,1,2,1,0,0,3,-0.5778625937436411,-0.4586655486889514,0
0,0,0,0,1.2937726104262819,1,2,0,1,1,0,1,0,0,0,1,3,-0.628500743199065,0.5258769268398994,0
1,0,0,0,0.5775936428319023,1,0,2,1,1,1,2,0,0,2,0,0,0.05873128512454486,0.5423891460832218,0
0,1,0,0,-0.9502548213694407,1,0,1,1,0,0,2,2,0,2,1,3,1.549973115005702,-0.21231244221473378,0
1,0,0,1,0.3388673203004424,0,1,0,2,0,0,1,1,1,2,0,2,-1.5565223393413234,-0.8269576338444816,0
0,0,1,1,-0.3295663827876451,1,1,1,1,2,1,1,0,2,0,0,1,-0.4972549272635787,-0.48842907644127576,0
0,0,1,1,0.4343578493130264,1,0,0,2,2,1,0,1,1,0,0,2,1.2571674889029105,1.4749927783497658,0
0,0,1,1,-1.4754527309386523,1,0,0,0,1,0,1,0,2,1,1,3,-0.34499600169012723,-1.1650203468570703,0
1,0,1,0,0.00465046875639867,1,2,0,1,0,2,2,2,0,2,0,0,-1.0301611667706587,-0.6542303914198571,0
0,0,1,0,-0.6160379698253969,1,2,1,0,1,1,0,0,0,2,0,1,-0.2450976116079985,-0.43362220325601314,1
0,0,0,1,0.4343578493130264,1,2,2,0,1,0,1,2,1,0,0,1,-0.3815105856511813,-0.024706242205456534,0
1,0,1,1,0.7685747008570701,1,1,0,1,2,2,1,2,2,0,0,3,1.462131427174864,2.2263829426662256,0
1,0,1,1,1.1027915524011138,1,1,1,1,1,2,1,2,2,0,0,0,0.9281917560462447,1.3916459205104263,0
0,0,0,1,1.2460273459199898,1,1,0,2,2,0,2,0,2,0,1,2,0.03461788062196196,0.8854133824850342,0
0,0,1,0,-0.23407585377506118,1,1,1,1,2,1,0,1,1,0,0,3,1.716011128866343,0.8069719222047239,0
0,0,1,0,-0.1863305892687692,1,2,0,2,1,2,1,0,2,0,0,3,-0.1042064338714791,-0.13204689245309084,0
0,0,1,1,1.4370084039451576,1,1,2,2,2,2,2,1,1,1,1,3,-1.5203522325874494,-0.4342844880523122,0
1,0,1,0,-0.9025095568631487,1,1,2,1,0,2,0,2,0,2,1,2,-0.8103847085899754,-0.8890889278701711,0
0,0,0,1,-0.5682927053191049,1,2,0,1,0,0,1,1,0,1,1,1,-0.2058272099895065,-0.4161614574823979,1
1,0,0,1,0.8163199653633622,1,2,2,1,2,2,0,2,0,2,0,2,-1.176908457029234,-0.41965809670353654,0
0,1,1,0,1.00730102338853,0,0,1,2,0,2,1,0,0,1,1,2,1.5737420423011048,2.0966368610048107,1
0,0,1,0,1.4370084039451576,1,2,0,2,1,0,0,1,1,1,1,0,0.9450711391980531,1.697329642083611,0
0,0,0,0,0.4343578493130264,1,1,1,2,2,2,2,1,1,0,1,1,-0.7893715989520104,-0.18126363295094738,0
1,0,1,0,-0.6160379698253969,1,2,2,2,0,0,1,1,1,2,0,3,0.3325906648324497,-0.4186983450072047,0
1,0,0,0,-0.23407585377506118,1,1,1,2,2,2,2,0,0,0,0,0,0.7873005783097256,0.12701310197723878,0
1,1,0,1,0.48210311381931836,1,0,1,1,1,0,0,1,0,2,1,3,1.55203997824878,1.4519194495566667,1
0,1,1,1,-0.6637832343316888,1,0,1,2,2,0,1,2,2,0,0,0,1.3446646995265679,-0.2281006382485426,0
1,0,1,1,1.3892631394388657,1,0,1,1,0,1,1,0,1,2,1,0,0.06941007854711732,0.8181521875795363,0
0,0,1,1,-0.472802176306521,1,1,0,2,1,1,2,2,2,0,1,2,0.9722848385652534,0.11634919424021889,0
0,0,1,1,-1.66643378896382,1,1,1,2,1,0,1,2,0,0,1,0,0.23303675195750065,-1.2571901852030392,0
0,0,1,0,-0.9502548213694407,1,0,1,1,1,0,1,0,2,1,1,0,0.19996694006824398,-0.593855835879266,0
0,0,1,1,-0.1863305892687692,1,0,2,0,1,2,2,2,0,0,1,1,-1.3236557472878094,-0.760257697240932,0
0,0,1,0,-1.3322169374197765,1,1,1,0,1,2,0,1,2,0,1,1,-1.2840408684621378,-1.1854164735498758,0
0,0,1,0,0.29112205579415046,0,1,1,2,1,1,2,2,1,1,0,0,0.11935927358818181,0.36356663849943727,0
0,1,1,1,0.5298483783256103,1,1,0,1,1,2,2,1,0,0,0,1,-0.787304735708932,-0.3096458569386278,0
0,1,1,1,0.10014099776898261,1,1,2,0,0,0,0,0,1,1,0,0,-1.6498756624870368,-0.8523433468416085,0
1,1,0,1,0.2433767912878585,1,0,1,0,2,0,1,2,1,2,1,1,0.7921232592102422,1.0022056225374798,1
0,0,1,0,-0.520547440812813,1,0,1,1,2,0,1,2,2,0,1,1,-1.6099163064541853,-1.0097145621249244,0
1,0,1,1,0.6253389073381943,1,2,0,0,2,2,0,1,0,2,1,0,0.34809213915553877,0.8626431331749872,0
0,0,0,0,-0.5682927053191049,1,2,0,2,1,2,1,2,2,1,1,3,0.1531180398917974,-0.44584079648943015,0
0,0,0,1,-0.6160379698253969,0,1,0,2,2,0,0,1,1,0,0,0,1.6478046418447516,0.09655922651351792,0
0,0,1,1,-1.1412358793946085,1,0,2,2,2,2,2,2,0,2,1,0,-0.0380668100929662,-0.819913842155029,0
0,0,0,1,1.1027915524011138,1,1,1,0,2,0,1,0,2,2,1,3,-1.5017504633997425,-0.6086337669695678,0
1,0,1,0,-1.4277074664323604,1,2,1,1,1,0,1,1,1,0,0,1,0.19652216799644662,-1.0777895815682477,0
1,0,0,0,0.959555758882238,1,1,2,1,1,0,0,2,1,1,1,2,1.2034290445828688,1.7248369114621032,1
1,0,0,0,-0.0430947957498933,1,2,0,2,2,0,0,2,2,1,1,2,1.7452916914766226,1.067064631910639,0
1,0,0,1,0.38661258480673444,1,2,0,2,0,1,2,1,1,1,1,2,-0.22580688800593218,0.08920674275799374,0
1,0,1,1,-0.8070190278505648,1,0,0,2,0,2,0,2,1,2,1,3,-0.6085210651826393,-0.7171923477324302,0
1,0,0,0,1.3415178749325738,1,1,1,2,2,0,0,2,2,2,1,0,1.4314729557358659,1.9640115242544003,0
0,0,0,1,-1.3799622019260684,1,0,2,0,2,0,0,1,2,0,0,0,-1.0573748661378592,-1.162562035494536,0
0,1,0,0,-0.9980000858757326,1,2,2,2,0,0,1,1,1,0,0,3,0.41836548942020835,-0.6127534029058691,0
1,0,0,1,-1.0934906148883166,1,2,1,0,2,2,1,0,2,1,0,3,-0.31123723538651143,-0.9227251379059397,0
1,0,0,0,-1.0457453503820247,1,1,1,2,2,2,1,0,1,1,1,3,-1.5799467894295467,-1.1226565702260038,0
1,0,0,1,1.3892631394388657,1,1,2,1,1,1,1,1,0,0,0,1,-0.5144787876225665,0.3483902140147522,0
0,0,1,0,-0.23407585377506118,1,1,1,0,1,1,1,2,1,2,0,2,-0.8000503923745829,-0.6596409214506398,0
0,0,1,1,1.2460273459199898,1,1,0,1,0,0,1,1,2,2,0,1,0.664322215346553,1.2444110301602989,0
0,1,1,0,0.6730841718444862,1,2,1,1,2,1,2,2,2,0,0,1,1.5782202459944414,2.1505737838220536,0
0,1,0,0,-0.5682927053191049,1,2,1,1,1,2,1,0,1,1,1,2,-0.7904050305735496,-0.7099970163014514,0
0,0,0,0,1.00730102338853,1,2,1,2,2,0,0,1,1,1,1,2,1.100430359636122,2.026131593114051,0
1,0,0,1,1.2460273459199898,1,0,0,1,1,2,1,1,1,2,0,3,-1.530342071595662,-0.5575424237432036,0
0,0,1,0,1.1982820814136979,1,0,1,1,0,1,0,0,0,2,0,2,0.14932879061282012,1.1258620516227544,0
1,0,0,1,-0.7115284988379809,0,0,1,1,2,0,0,1,2,1,0,3,-1.47729258168998,-1.0152373438160969,0
0,0,0,0,1.00730102338853,1,1,0,0,0,0,2,1,0,1,0,2,1.5268931421246583,2.5986711869316284,0
1,0,0,0,1.00730102338853,0,2,1,2,1,0,0,1,2,2,0,0,0.9433487531621544,1.8299213033359045,0
0,0,0,0,0.5775936428319023,1,0,0,1,1,2,0,1,0,0,0,1,0.5661462113003232,1.0225456234000903,0
0,0,0,0,0.7208294363507782,1,1,1,2,1,2,2,0,1,0,1,3,1.1434900105335912,1.061760740957226,0
0,0,0,1,0.2433767912878585,1,1,0,0,1,1,0,2,0,0,0,0,0.5299761045464491,0.5556348420092043,1
0,0,1,1,1.5802441974640336,1,1,2,2,2,2,2,0,1,0,1,3,1.6481491190519317,2.9219447436878765,0
0,0,1,0,-1.0457453503820247,1,2,0,1,1,1,0,0,2,1,0,2,0.761120310564064,-0.5326393928857523,0
1,0,1,1,0.8163199653633622,0,1,1,2,2,0,1,1,1,1,1,0,1.4941678074425815,1.6104244066099185,0
0,0,0,1,1.1027915524011138,1,0,0,2,0,2,0,0,2,2,0,2,0.07629962269071251,0.7525803801629031,0
0,0,1,0,-1.3799622019260684,1,1,0,2,1,2,1,1,2,0,1,1,-1.3157327715226752,-1.1879870365727994,0
0,0,0,1,0.7685747008570701,1,2,1,2,2,2,2,1,1,0,1,1,0.11488106989484467,0.5217741286526565,0
0,0,0,1,1.1027915524011138,1,2,0,2,2,2,1,2,2,2,1,3,-1.2816295280118792,-0.44043026645864736,0
0,0,1,1,-1.5231979954449444,1,1,1,0,2,2,1,0,2,0,0,0,0.33844677735450557,-1.111414566437977,0
0,0,0,1,1.4847536684514497,1,2,0,1,1,0,0,0,2,2,0,3,-0.04426739982220152,1.1315700485535698,0
0,0,1,1,-1.4754527309386523,1,2,1,2,2,0,1,1,0,0,1,1,0.4431678483371506,-1.0559397958733958,0
0,0,1,0,0.48210311381931836,0,0,1,2,0,0,2,1,0,0,1,1,-1.6881126324839895,-0.7811533438224715,0
0,0,1,1,0.8640652298696541,1,0,2,1,0,0,2,2,2,0,0,2,-1.0449736866793882,-0.2859383062643267,0
1,0,0,1,0.14788626227527457,1,1,1,1,0,1,0,1,0,0,1,1,-0.013608928383203362,0.13116080082863774,0
1,0,0,0,0.7208294363507782,1,2,2,1,0,1,0,2,0,1,1,1,1.5840763585164974,1.395821682276923,0
0,0,0,0,-0.9980000858757326,1,2,2,1,0,1,2,1,1,2,0,3,-0.3884001297947762,-0.7828595690603946,0
0,1,1,0,-1.1412358793946085,1,2,0,2,2,1,2,1,1,0,0,2,-0.2464755204367175,-0.9185381509734045,0
0,0,1,1,-0.3295663827876451,1,0,2,1,1,1,0,1,2,2,0,3,0.7635316510143226,0.05143405903686533,1
0,0,1,0,-0.8547642923568568,1,2,1,0,0,0,0,1,1,1,0,1,0.3777171789729976,-0.5853752229368254,0
0,0,0,1,-0.9502548213694407,1,0,0,2,1,1,0,0,2,0,1,3,-0.6829281419334664,-0.8901609312268927,0
1,0,0,0,1.2460273459199898,1,2,2,0,1,0,0,2,2,2,1,3,-0.2936688978203438,0.5162906350426205,0
0,0,0,0,-0.8547642923568568,1,0,0,1,2,0,0,0,1,2,0,2,-0.9653994518208648,-0.9275351215536376,0
1,0,0,1,1.00730102338853,0,1,1,0,1,2,2,0,1,1,1,1,1.6381592800437186,2.5489437013789993,0
0,0,1,0,0.8640652298696541,1,1,1,2,0,1,0,2,1,1,1,3,-1.2685393941390488,-0.3033373136247276,0
0,0,0,0,1.1982820814136979,1,2,1,2,1,1,1,1,2,1,1,3,-0.42904844024198724,0.3991672525920251,0
0,0,0,0,-0.6637832343316888,1,2,1,2,2,0,2,1,2,1,0,0,-1.6329962793352288,-1.056776070743299,0
0,0,1,1,-1.3322169374197765,1,0,0,2,1,0,1,1,0,1,0,3,-0.951275886326495,-1.103495211797485,0
1,1,0,0,-1.1889811439009006,1,0,1,0,1,2,0,2,2,1,1,0,0.992608993788859,-0.8084697853783008,1
1,0,0,1,-1.7141790534701122,1,0,0,2,1,2,2,0,1,0,0,1,-1.0229271454198838,-1.2961695742733563,0
1,0,1,1,1.00730102338853,1,2,0,2,0,0,0,0,2,1,1,3,-1.4442227698007233,-0.5735551230977919,0
1,1,0,0,-1.7141790534701122,1,0,2,2,0,0,0,0,1,0,0,0,-0.0721700536037617,-1.2961695742733563,1
1,0,1,0,-0.13858532476247723,1,2,1,1,1,0,0,0,1,1,1,3,-1.6881126324839895,-0.9529601226319008,0
0,0,0,0,0.5298483783256103,1,0,1,0,1,2,2,2,2,1,1,2,-1.428032341063275,-0.6194436018650943,0
0,1,1,0,-1.7141790534701122,1,2,0,1,2,1,2,0,1,1,0,1,1.0869957485561115,-1.2961695742733563,0
1,0,0,0,-0.9980000858757326,1,0,1,2,1,2,1,2,2,0,0,3,0.9612615679355014,-0.6255332544412345,0
0,0,1,0,1.150536816907406,1,0,0,1,2,2,2,0,1,1,1,1,1.4610979955533252,2.066014608050505,1
0,0,0,1,1.2937726104262819,1,0,1,2,2,2,0,2,2,2,1,2,1.2502779447593153,2.250068043008449,0
0,0,0,0,1.2460273459199898,0,2,0,1,1,0,1,0,0,0,0,1,0.6539878991311605,1.86260898684138,0
1,0,1,0,1.5324989329577416,1,1,1,2,0,2,2,0,2,1,1,1,-1.5406763878110548,-0.5273523396813984,0
1,0,1,1,-0.7115284988379809,1,1,1,2,2,1,1,0,1,0,1,1,1.0008764467611728,-0.10529170919920988,0
1,1,1,0,1.4370084039451576,1,2,2,2,0,2,0,2,1,1,1,1,1.2189305189059578,2.2272472804512264,0
1,1,0,1,-0.520547440812813,1,2,0,1,0,1,2,2,2,0,0,1,1.0573707087386526,-0.10963584845629075,0
0,1,1,1,-0.9980000858757326,1,1,0,2,0,1,0,0,1,2,0,0,0.04633010566607373,-0.6960665852470919,0
0,0,0,1,0.6730841718444862,1,1,2,1,2,0,0,1,0,0,1,0,-0.9126944391223624,-0.33225895392412935,0
0,1,1,0,0.959555758882238,0,0,1,2,2,0,1,2,2,0,1,1,1.218241564491598,1.8050407228105314,0
0,0,0,1,-0.37731164729393707,1,0,1,0,1,0,1,1,0,2,0,3,0.8069357791189714,-0.11903131243090709,0
0,0,0,0,1.5324989329577416,1,2,2,2,2,1,1,2,0,2,1,0,1.6894863839135021,2.7556663591526394,1
0,0,1,1,0.48210311381931836,1,1,0,0,1,0,1,1,2,0,0,1,-1.181386660722571,-0.44272020033059695,0
1,0,0,1,1.1982820814136979,1,1,0,2,2,1,1,0,0,0,0,1,-0.9378412752464845,0.054032684974886544,0
0,0,1,1,1.5324989329577416,1,2,0,2,0,0,2,2,1,1,0,3,-0.9860680842516502,0.08900468976929224,0
0,0,1,0,-0.9980000858757326,1,1,1,2,2,0,1,2,0,2,0,0,1.034635213064789,-0.5295412470589972,0
0,0,1,0,0.5298483783256103,1,0,2,2,0,1,2,1,1,1,0,0,-1.0725318632537684,-0.45169472057875215,0
0,0,0,1,0.10014099776898261,1,1,1,2,2,0,2,0,0,1,0,2,-1.49107166997717,-0.8020826659021278,0
0,0,0,0,-0.1863305892687692,1,1,1,1,0,2,0,2,2,1,1,3,1.751147803998678,1.0219338518509664,0
1,1,0,1,-0.6637832343316888,1,0,0,1,1,2,2,0,1,2,0,3,-1.6364410514070262,-1.0289544967157163,1
0,0,0,1,-1.2844716729134844,1,1,1,1,0,2,0,2,0,0,1,3,1.1831048893592633,-0.8599989100801848,0
0,0,1,0,1.5324989329577416,1,0,2,0,0,2,0,1,1,0,0,3,-0.45178393591585114,0.3987799843636807,0
1,0,0,1,-0.13858532476247723,0,0,2,2,2,1,1,0,2,2,1,3,1.2051514306187674,0.7642713905924885,0
1,0,1,1,0.7208294363507782,1,0,0,2,1,0,1,1,1,0,0,3,0.20685648421183916,0.7336547502212024,0
0,1,0,0,-1.2844716729134844,1,1,0,2,2,2,1,0,1,2,1,3,1.4139046181696988,-0.7665662405548322,0
0,0,0,1,-0.8547642923568568,1,0,1,0,0,1,2,2,1,0,0,1,1.4996794427574573,-0.13066058444727838,0
1,0,0,1,1.00730102338853,1,2,1,0,0,1,1,2,0,2,0,2,-1.6912129273486074,-0.7548022665459935,0
0,0,0,0,-1.7141790534701122,1,1,1,0,0,0,0,1,0,1,0,2,-1.4604131985381719,-1.2961695742733563,0
1,1,1,1,1.5324989329577416,1,0,1,0,0,2,1,0,1,2,1,0,-0.851721973451546,0.5057053034678733,0
1,0,0,1,-1.5709432599512363,1,2,0,1,2,2,1,1,2,2,0,1,0.6057610901259947,-1.151802713846185,0
1,0,1,0,-0.9980000858757326,1,2,0,0,2,1,0,0,1,1,1,3,1.3677446724076114,-0.5288340615985422,1
0,0,1,1,-0.6160379698253969,1,0,0,0,2,1,2,2,1,2,0,1,-0.12280820305918556,-0.5973300247683266,0
1,0,0,0,-1.66643378896382,1,2,0,0,1,2,2,2,0,0,1,2,0.3887404496027495,-1.2578356322502795,0
1,1,0,0,-0.23407585377506118,0,0,0,0,0,0,2,2,1,0,1,3,-1.0670202279388925,-0.6323693805589662,0
0,1,1,0,-0.6160379698253969,1,2,0,1,1,1,0,0,1,0,1,1,1.0776948639622583,-0.15709585046904867,0
1,1,0,0,-1.1889811439009006,1,1,0,2,0,1,0,2,2,0,0,0,1.6426374837370556,-0.7201333412346399,0
1,1,0,1,0.6253389073381943,1,0,0,0,2,0,2,2,2,1,1,1,-0.788338167330471,0.04830785029501256,0
0,0,1,0,-0.09084006025618527,1,2,1,1,0,0,1,0,1,1,0,3,-0.001207748924732224,-0.19232603408235063,0
0,0,0,1,-0.1863305892687692,0,2,1,1,0,1,0,2,1,0,1,3,-1.4232096601627584,-0.9111632168858023,0
0,1,0,1,-0.1863305892687692,1,0,2,1,1,1,2,0,2,1,0,3,0.2223579585349282,-0.1310197897605253,1
0,0,0,0,1.150536816907406,1,1,1,2,2,2,2,2,2,2,1,1,0.02635042764964803,0.7201059748121678,0
0,0,1,0,0.6730841718444862,0,0,0,0,0,1,2,0,1,0,0,1,-1.220312585133883,-0.4487256641614449,0
0,0,1,0,0.29112205579415046,1,2,1,2,2,1,2,1,1,2,1,1,-0.1848141003515415,0.2930838209407554,0
0,1,1,1,-1.1889811439009006,1,0,2,1,1,1,1,0,1,0,0,3,-0.5606387333846534,-0.9563669605247277,0
0,0,0,1,1.4370084039451576,1,1,1,2,0,2,1,0,0,0,0,2,0.09249005142816093,1.1579604139111845,0
0,1,0,1,1.3415178749325738,1,2,0,1,0,0,0,2,2,2,1,1,0.3146778500591026,1.2624610971509598,1
0,0,1,0,-0.1863305892687692,1,1,2,1,0,0,0,2,2,2,1,2,-1.6932797905916859,-0.968787606746846,0
0,0,0,1,0.14788626227527457,1,1,0,0,0,0,2,2,0,0,1,3,0.9247469839744474,0.5165993271086919,0
0,0,1,0,0.29112205579415046,1,2,2,1,2,1,1,2,2,0,1,3,0.7576755384922668,0.4344816249506194,0
0,0,1,0,0.3388673203004424,1,1,2,2,1,1,0,1,0,2,0,3,-0.44868364105123326,0.13947864886351308,1
0,0,0,1,-0.37731164729393707,1,2,1,2,1,0,1,2,2,2,0,3,-1.538609524567976,-0.9820557530049067,0
1,0,1,0,-1.1412358793946085,1,1,1,1,0,2,0,1,1,0,0,0,0.9037338743364824,-0.7505591537832635,0
0,0,0,1,-1.1889811439009006,1,1,0,0,1,1,2,2,0,2,0,3,1.6002667872539458,-0.6306238672399067,0
0,0,0,1,0.4343578493130264,1,2,1,2,1,2,2,0,0,0,0,1,-0.8872031257910608,-0.2848775280736443,0
1,0,0,1,-1.66643378896382,1,1,1,0,2,2,0,0,1,0,1,2,-0.5971533173457074,-1.273259010387822,0
1,0,1,1,-0.09084006025618527,0,1,1,0,2,1,1,0,0,2,1,3,-1.0832106566763409,-0.7069100956407351,0
1,0,0,0,-1.3799622019260684,0,1,0,0,2,0,1,2,2,1,0,3,0.2843638558272839,-1.0224551255791534,0
0,0,0,1,-0.520547440812813,1,0,0,0,2,2,2,1,0,0,1,0,-1.184142478380009,-0.821732319053342,0
1,0,0,0,-0.13858532476247723,1,1,1,1,0,0,2,0,1,0,1,3,-0.4834758389763886,-0.42782440499688595,0
0,0,0,1,-1.4277074664323604,1,0,1,1,2,1,1,0,0,1,1,1,0.7022147081363262,-1.0202381552864572,0
0,0,1,1,1.4847536684514497,1,2,1,1,0,2,1,1,2,0,0,1,0.22580273060672554,1.4160157559810265,0
1,0,1,0,1.00730102338853,1,2,1,0,1,1,2,1,1,2,1,0,-0.37841029078656335,0.6497859221610509,0
1,0,0,1,-0.37731164729393707,1,2,1,2,1,1,0,1,0,0,1,3,-0.2605990859310873,-0.4432533957174479,1
1,0,0,1,-0.0430947957498933,0,0,1,2,2,2,0,0,0,0,1,1,0.23269227475032073,-0.06229371068694201,0
0,0,1,1,-0.7592737633442728,1,2,1,1,0,2,1,1,1,0,0,2,-1.7025806751855392,-1.098601039404495,0
1,0,0,0,-0.0430947957498933,1,2,1,2,0,0,1,2,1,1,0,1,-1.4497344051155996,-0.7745641713575971,0
1,0,0,1,-1.2844716729134844,1,1,2,1,0,2,0,2,2,2,0,0,1.3432867906978492,-0.8459225518673186,0
1,0,1,1,1.7234799909829095,1,0,1,0,1,1,2,2,0,1,1,1,-1.4518012683586778,-0.32664075832162576,0
1,0,1,1,-0.6160379698253969,1,0,2,1,2,0,2,2,1,0,0,1,0.7363179516471218,-0.36686614082226865,0
1,0,0,0,1.2937726104262819,1,0,1,2,1,1,2,2,2,0,0,3,1.4779773787051331,1.880956520732074,0
1,0,1,0,0.5775936428319023,1,2,0,1,0,0,0,2,1,0,1,3,-0.7811041459796961,-0.14201483989569483,0
1,1,1,0,-0.0430947957498933,1,0,1,1,1,1,2,2,0,0,0,1,-0.4338711211425038,-0.3278418510877954,0
1,1,0,0,-0.6160379698253969,1,2,0,2,2,0,0,0,0,1,1,2,0.2564612020457237,-0.2699143817436995,0
0,1,0,1,-0.6637832343316888,1,2,2,1,2,2,0,2,2,1,1,2,1.3446646995265679,6.769924254641962e-05,1
